   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00  -4.1580516037751298e+00   2.0952046085531384e+00   2.0951983277612953e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00  -4.9920476342539661e+00   2.0784155780467755e+00   2.0784137012027566e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00  -5.8260436647328024e+00   2.0723984795946415e+00   2.0723979487219877e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00  -6.6600396952116387e+00   2.0705818848292110e+00   2.0705817427139932e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00  -7.4940357256904742e+00   2.0701199108091970e+00   2.0701198748073519e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00  -8.3280317561693096e+00   2.0700209543244812e+00   2.0700209456948113e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00  -9.1620277866481459e+00   2.0700031010731754e+00   2.0700030991161147e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00  -9.9960238171269822e+00   2.0700003882655191e+00   2.0700003878456452e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00  -1.0830019847605818e+01   2.0700000410960580e+00   2.0700000410108470e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00  -1.1664015878084655e+01   2.0700000036759079e+00   2.0700000036595516e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00  -1.2498011908563491e+01   2.0700000002779726e+00   2.0700000002750056e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00  -1.3332007939042327e+01   2.0700000000178203e+00   2.0700000000173087e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00  -1.4166003969521164e+01   2.0700000000009791e+00   2.0700000000008960e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00  -1.5000000000000000e+01   2.0700000000000478e+00   2.0700000000000349e+00
